Dialogue_ID,Utterance_ID,Role,Content,Coding
1015,15,user,哦，好的，我知道了，谢谢你。,Assessing
1015,16,system,不客气哦。,Chitchat
1016,1,user,你好，我想咨询一些问题。,Chitchat
1016,2,system,好的，请问有什么可以帮你？,Chitchat
1016,3,user,你可以帮我找找建材城吗？,Querying
1016,4,system,请问您是想要了解哪个地区的建材城呢。,Inquiring
1016,5,user,北京的。,Elaborating
1016,6,system,请问您是想要查找北京比较大的家具建材城吗？,Inquiring
1016,7,user,是的，我我需要一些大型的。,Elaborating
1016,8,system,"北京市各个区中较大的建材市场：
旺昌元木地板装饰建材城，丰台区西三环南路98号。
北京南三环家具城丰台区成寿寺路25号  
望京娜丽莎建材装饰城，北京朝阳区望京新城西八间房路口。
绿馨家园建材市场，西北四环四季青立交桥西侧。",Answering
1016,9,user,哦，那你可以给我第1家的地址吗？,Querying
1016,10,system,北京市丰台区西三环南路41号 。其实我刚刚已经发过了哦。,Answering
1016,11,user,啊，不好意思，我没有看到。,Assessing
1016,12,system,如果您对我的回答很满意的话，可以给个好评哦。,Soliciting
1016,13,user,嗯，好的，非常感谢您。,Assessing
1016,14,user,你再帮我查找一下卡尔玛地板。,Querying
1016,15,system,请问您是想要卡尔玛地板的官方网站吗？,Inquiring
1016,16,user,你可以向我介绍一下它的价格吗？,Reformulating
1016,17,system,"好的，它的价格在100元到500元不等，至于详细的价格和型号的对应，
您可以看一下下面 ##<link##170716##link>##",Answering
1016,18,user,请问有没有关于装修的意见呢？,Querying
1016,19,system,装修的意见和建议，可以看一下。##<link##170734##link>##,Answering
1016,20,user,好的，谢谢你，我没有问题了。,Assessing
1017,1,user,手镯,Querying
1017,2,system,您是想了解手镯的品牌还是鉴定,Inquiring
1017,3,user,品牌,Elaborating
1017,4,system,您是否对手镯品牌排行榜的前十名感兴趣？,Inquiring
1017,5,user,是的,Elaborating
1017,6,system,根据品牌评价以及销量评选出了2020年手镯十大品牌排行榜，前十名分别是周六福、周大福/ChowTaiFook、六福珠宝/LUKFOOK、京润珍珠、佐卡伊/ZOCAI、克徕帝/CRD、APM Monaco、钻石世家/ShiningHouse、珍珠鸟、米莱Myray 。,Answering
1017,7,system,这个回答您觉得如何？,Soliciting
1017,8,user,不错,Assessing
1017,9,user,手镯的分类,Querying
1017,10,system,手镯，是用金、银、玉等制的戴在手腕上的环形装饰品。按结构，一般可分为两种：一是封闭形圆环，以玉石材料为多；二是有端口或数个链片，以金属材料居多。按制作材料，可分为金手镯、银手镯、玉手镯、镶宝石手镯等。,Answering
1017,11,user,古代手镯设计的寓意,Querying
1017,12,system,在不同的场合中，手镯的含义各不相同。如果男生送女生，主要取意谐音“守着”，表示男生希望用心灵守护女生，将女生留在身边，同时表达男生对女生的疼爱；如果是长辈送晚辈，手镯一般是成双成对的，此时送手镯的含义主要是取“平安幸福”之意，表达长辈的祝福与关爱；朋友之间也可以送手镯，即友情手镯，类型很多，以手链和串珠手镯最为流行，此时送手镯的含义主要在于铭记永恒的友谊。,Answering
1017,13,user,除了中国的手镯，还有其他国家得手镯介绍吗？,Querying
1017,14,system,不好意思，您能更具体地表述一下您的意图吗？,Answering
1017,15,user,印度的手镯设计,Querying
1017,16,system,印度的手镯价格不高，制作的原材料也是十分的简单。就是很廉价的染色塑料制品，通常工匠都会升起一些炭火，然后面前就是一张铁板，塑料放在一个木棍的顶端。将它伸到炭火上烤至瘫软，用辅助工具搓成细细的长条，然后再借助其他东西将塑料做成圆环状，当然大小都是固定的无法调试，在确定好尺寸后剪去多余的部分，再利用木炭的余温将它首尾相连，冷却后一个简单的手环就完成了，它非常受当地女孩子的喜欢，因为贫穷她们无法买到昂贵的首饰，就只能买这种廉价且耐磨的鲜艳手镯。,Answering
1018,1,user,你好，我有一些问题要问。,Chitchat
1018,2,system,好的，请问有什么可以帮您？,Chitchat
1018,3,user,我想找一些关于华人的网站。,Querying
1018,4,system,请问您想了解哪个地区的华人网站呢？我找到了东南亚，洛杉矶，英国，迪拜，德国，加拿大等。,Inquiring
1018,5,user,都不是。,Elaborating
1018,6,user,请问有北美的吗？,Reformulating
1018,7,system,有的关于北美的华人网站，我找到了北美华人网。,Answering
1018,8,user,好的，太感谢你了，请为我提供一下链接。,Querying
1018,9,system,##<link##141951##link>##,Answering
1018,10,user,那么有没有一些论坛呢？,Querying
1018,11,system,他这个也有，我找到了北美华人论坛这边，直接为您提供一下链接吧。##<link##172362##link>##,Answering
1018,12,user,嗯，好的，非常感谢你。,Assessing
1018,13,system,不客气，请问还有其他问题吗？,Checking
1018,14,user,加入刚刚那个北美华人论坛，有没有什么要求呢？,Querying
1018,15,system,抱歉，这个我没有找到答案。,Answering
1018,16,user,嗯，好吧，没有关系。,Assessing
1018,17,system,请问您想了解美国华人的资讯网吗？,Eliciting
1018,18,user,先不用了。,Deciding
1018,19,user,请为我提供一下英国华人网站的网址吧。,Querying
1018,20,system,好的，这是您要的英国华人网的相关链接。##<link##172415##link>##,Answering
1018,21,user,谢谢你。,Chitchat
1019,1,user,你好，我想问一些问题。,Chitchat
1019,2,system,好的，请问有什么可以帮您？,Chitchat
1019,3,user,我想看一下火炬直播。,Querying
1019,4,system,请问您是想要了解火炬的直播间，还是火炬直播APP呢？,Inquiring
1019,5,user,啊，都不是这些。,Elaborating
1019,6,user,我想看的是火炬在武汉传递现场的直播。,Reformulating
1019,7,system,好的，我为你找到2019年武汉军运会的火炬传递现场直播的视频，你可以看一下。##<link##172452##link>##,Answering
1019,8,user,嗯嗯，好的，非常感谢你。,Assessing
1019,9,system,不客气，请问您想了解火炬在水下传递的原因吗？,Eliciting
1019,10,user,不用啦，不用啦。,Deciding
1019,11,user,你可以向我介绍一下金晶事件吗？,Querying
1019,12,system,"2008年4月7日，当北京奥运火炬传递活动来到巴黎的时候，其中一棒中国的女残疾击剑运动员金晶，她的出现如一缕春风拂过人的面庞，温暖人的心窝。
在传递过程中，金晶遭到藏独分子的袭击。藏独分子试图从坐在轮椅的金晶手上抢夺火炬，但是金晶用娇小的双手紧紧握住奥运火炬，没有让藏独分子得逞，金晶捍卫了奥林匹克，捍卫了国家的尊严。",Answering
1019,13,user,哇，真的是太伟大了。,Chitchat
1019,14,user,想问一下奥运火炬的设计理念是怎样的呢？值得金晶用生命来维护。,Querying
1019,15,system,北京奥组委介绍，者以“光荣与梦想”、“传统与现代”、“文与和谐”为北京奥运会火炬设计理念。设计方案充分体现中国风格、人文风采、时代风貌，使火炬能够激发火炬手和观众的神圣感，展现火炬手的活力与激情。此外，火炬外观造型新颖、独特，并与技术要求完美统一，能够展示中国艺术、工艺设计和科技水平等也成为火炬设计方案的内在要求。,Answering
1019,16,user,好的，我没有问题了，谢谢。,Assessing
1019,17,system,不客气，祝您生活愉快，再见。,Chitchat
1019,18,user,好的，下次再见。,Chitchat
1020,1,user,你好，我有一些问题想问一下。,Chitchat
1020,2,system,好的，请问有什么可以帮你？,Chitchat
1020,3,user,我想了解一下怎么租车呢？,Querying
1020,4,system,请问您是想要了解手机上租车怎么租吗？,Inquiring
1020,5,user,嗯，是的。,Elaborating
1020,6,system,好的，您可以下载一款手机租车的APP，例如神州租车，然后进入使用。,Answering
1020,7,user,那你有没有神州租车的下载链接呢？,Querying
1020,8,system,有的这里为您提供一下神州租车APP的下载链接。##<link##173100##link>##,Answering
1020,9,user,请问在北京租车一天要多少钱？,Querying
1020,10,system,租车项目汽车租赁G司一般都开展各种零租、短长租业务，价格70—4000元/天不等，车种从微面到高级轿车一应俱全。具体给租车族提供的租赁服务项目如下：计时租如果你临时有亲戚朋友或客户要到车站、机场去接，计时租是不错的回复。参考价位：10-90元/小时。,Answering
1020,11,user,好的，我知道了。,Assessing
1020,12,system,请问您还需要了解北京租车牌的价格吗？,Eliciting
1020,13,user,不需要了先。,Deciding
1020,14,user,请给我提一些北京自驾游的建议吧。,Querying
1020,15,system,好的，对于您在北京进行自驾游的话，由于相关的内容比较多。下面的链接就会给您提出一些建议。##<link##173155##link>##,Answering
1020,16,user,嗯，好的，我去看一下。,Assessing
1020,17,system,请问您还有什么需要帮助的吗？,Checking
1020,18,user,没有了，谢谢。,Deciding
1021,1,user,在吗，你对音乐了解吗,Chitchat
1021,2,system,在的，还可以吧。,Chitchat
1021,3,user,你知道轻音乐吗,Querying
1021,4,system,知道的,Answering
1021,5,system,你想了解关于轻音乐的哪些方面?,Inquiring
1021,6,user,了解一下Rich girl吧，我听说他是轻音乐,Elaborating
1021,7,system,您需要rich  girl的音乐的什么呢？,Inquiring
1021,8,user,他的演奏者吧,Elaborating
1021,9,system,对不起，我没有找到答案,Answering
1021,10,user,Yellow是谁唱的啊,Querying
1021,11,system,《Yellow》是英国摇滚乐队酷玩乐队演唱的歌曲，由乐队四位成员克里斯·马汀、盖·贝瑞曼、强尼·邦蓝、威尔·查平共同填词，肯·尼尔森和乐队四位成员共同制作。,Answering
1021,12,user,他是哪年发行的啊,Querying
1021,13,system,《Yellow》被收录于乐队的首张专辑《Parachutes》里，并于2000年6月26日作为专辑的第二支单曲发布,Answering
1021,14,user,还有哪些轻音乐歌曲推荐吗,Querying
1021,15,system,"1 安妮的仙境 班得瑞 仙境
2 故乡的原风景 宗次郎
3 雪之梦 班得瑞 莱茵河波影
4 雨的印记 yiruma
5 琵琶语 林海 琵琶相
6 童年 班得瑞 日光海岸
7 忧伤还是快乐 纯音乐
8 天空之城 宫崎骏 宫崎骏动漫原声音乐",Answering
1021,16,user,天空之城 是哪年发行的啊,Querying
1021,17,system,2013年2月,Answering
1021,18,user,好的我去听了,Assessing
1021,19,user,下次再聊,Chitchat
1021,20,system,好的,Chitchat
1022,1,user,在吗，最近钱挺多的,Chitchat
1022,2,system,在的，花不完的钱可以捐给我。,Chitchat
1022,3,user,我得买车，给我推荐点贵的车,Querying
1022,4,system,您想要多少价位的？,Inquiring
1022,5,user,怎么着也都得几百万的吧。才配得上我的气质,Elaborating
1022,6,system,你还有其他要求吗？,Inquiring
1022,7,user,要全球知名品牌，比如玛莎拉蒂，兰博基尼之类,Elaborating
1022,8,system,能不能具体到一个品牌呢？,Inquiring
1022,9,user,劳斯莱斯吧,Elaborating
1022,10,system,"点击链接就可以看劳斯莱斯的车型了
##<link##197566##link>##",Answering
1022,11,user,嗯，车是好车，但我还是买房子吧，还是给我推荐个十万以下的车吧,Querying
1022,12,system,吉利帝豪、本田飞度和大众Polo,Answering
1022,13,user,大众Polo的照片给我看一下吧,Querying
1022,14,system,##<link##197568##link>##,Answering
1022,15,user,就它吧，虽然便宜了点，但我忍忍吧，开几年再换劳斯莱斯,Assessing
1022,16,user,购买链接有吗,Querying
1022,17,system,对不起，没有线上购买链接，您可以去线下4s店购买。,Answering
1022,18,user,好的谢谢，我知道了,Assessing
1022,19,user,不聊了，我去买车了,Chitchat
1022,20,system,好的，祝您早日买起劳斯莱斯。,Chitchat
1023,1,user,你好！,Chitchat
1023,2,system,很高兴见到您，您有什么需要我帮助的吗？,Chitchat
1023,3,user,我想找一个和济南类似的城市旅游！,Querying
1023,4,system,您能给我一些更细致的条件吗？在哪些方面相似呢？,Inquiring
1023,5,user,我想去一个文化深厚的城市，感觉说的不太细致，应该是一个同样历史悠久的城市吧,Elaborating
1023,6,system,我知道北京、上海、重庆和广州，都是历史悠久，并且美食众多的城市哦,Answering
1023,7,user,那么更热门一些的城市呢？,Querying
1023,8,system,这就不得不提南京市了，历史悠久并且旅游业发达，是很受欢迎的城市呢，您看怎么样？,Answering
1023,9,user,还挺不错的，那么南京和北京的不同具体在哪些方面呀,Querying
1023,10,system,北京和南京都是历史悠久的城市，都做过皇都，北京的气质是神圣、庄严，但是南京的气质就是温润如玉、挺拔如竹。这就很不一样了吧！,Answering
1023,11,user,有点意思，南京周围有没有什么好玩的城市，想一起逛逛呢,Querying
1023,12,system,镇江、杭州、苏州、无锡和昆山，你怎么能错过？,Answering
1023,13,user,了解了，现在我想看一下旅游城市的情况，能综合一些榜单给我推荐下城市吗？,Querying
1023,14,system,杭州几乎是在每个榜单都排名前列的城市，非常值得去看看；此外北京也是在各榜单上都称得上热门的城市啊！,Answering
1023,15,user,厉害了！你竟然懂这么多，今天真是长知识了！,Assessing
1023,16,system,不用客气，您还有什么问题吗？,Chitchat
1024,1,user,你好，我想向你问一些问题。,Chitchat
1024,2,system,好的，请问有什么可以帮你的吗？,Chitchat
1024,3,user,你知道制冰机器的工作原理吗？,Querying
1024,4,system,"制冰机的原理,制冰机(英文名:icemaker或icemachie)是一种将水通过蒸发器由制冷系统制冷剂冷却后生成冰的制冷机械设备,采用制冷系统,以水载体,",Answering
1024,5,user,你可以向我介绍一下制冷系统的原理吗？,Querying
1024,6,system,一般制冷机的制冷原理压缩机的作用是把压力较低的蒸汽压缩成压力较高的蒸汽，使蒸汽的体积减小，压力升高。压缩机吸入从蒸发器出来的较低压力的工质蒸汽，使之压力升高后送入冷凝器，在冷凝器中冷凝成压力较高的液体，经节流阀节流后，成为压力较低的液体后，送入蒸发器，在蒸发器中吸热蒸发而成为压力较低的蒸汽，再送入压缩机的入口，从而完成制冷循环。,Answering
1024,7,user,好的，我知道了。,Assessing
1024,8,system,那么请问您还想了解一下它的原理图吗？,Eliciting
1024,9,user,先不用了。,Deciding
1024,10,user,我想再向您请教一下，我国的有哪些制冰厂？,Querying
1024,11,system,好的，我找到了这些。孟州市刘红军冰块厂、上海山阳镇制冰厂、成都和盛镇制冰厂,Answering
1024,12,user,那么请问第3家的这个规模如何？,Querying
1024,13,system,嗯，抱歉，这个我没有找到答案。,Answering
1024,14,user,好吧，没关系。,Assessing
1024,15,user,我还想问一下制冰厂对于制冰设备有什么需求吗？,Querying
1024,16,system," 设备只需要一台制冰机组就能出冰,厂房租或者自己建一个就行。 一次产20吨(可定制),24小时产60吨。8小时-11小时就能出冰,不用那么复杂。",Answering
1024,17,user,哦，好的，我知道了，谢谢。,Assessing
1024,18,system,哦，不客气。,Chitchat
1025,1,user,在不在,Chitchat
1025,2,system,在哦,Chitchat
1025,3,user,给我找一下郭晶晶的简介吧,Querying
1025,4,system,郭晶晶，1981年10月15日生于河北省保定市，前中国跳水队运动员，奥运会冠军。,Answering
1025,5,user,她有没有个人博客,Querying
1025,6,system,有的呀 ##<link##197669##link>##,Answering
1025,7,user,郭晶晶的队友有谁啊,Querying
1025,8,system,吴敏霞、饶琅、高敏、陈若琳等,Answering
1025,9,user,郭晶晶感情生活怎么样？,Querying
1025,10,system,"2012年11月8日，郭晶晶和霍启。
2013年8月27日，郭晶晶为霍启刚诞下一名男婴，体重3.3公斤  。
2014年4月，知情人士透露，郭晶晶怀孕两个月左右，暂未知婴儿性别，婆婆朱玲玲向友人露口风话等第二个孙出世就会同他们一齐拍照。郭妈妈入住晶刚新居，方便照顾女儿并分担照顾孩子的工作。
2017年4月12日报道，现年36岁的跳水皇后郭晶晶又有喜，现怀有女儿，凑成一个好字，据知并会于本月内在香港生宝宝   ；4月24日，霍启刚宣布老婆郭晶晶顺利生女。
2019年1月1日，郭晶晶顺利诞下三胎女儿",Answering
1025,11,user,那郭晶晶现在退役了吗？,Querying
1025,12,system,2011年1月22日，郭晶晶正式宣布退役。,Answering
1025,13,user,她是运动员的时候拿了几块金牌？,Querying
1025,14,system,不好意思没有找到答案,Answering
1025,15,user,嗯，郭晶晶哪个大学毕业的啊,Querying
1025,16,system,毕业于中国人民大学,Answering
1025,17,user,好的，谢谢你,Assessing
1025,18,system,不客气呢,Chitchat
1026,1,user,你好，我可以向你请教一些事情吗？,Chitchat
1026,2,system,好的，你尽管讲。,Chitchat
1026,3,user,前几天在一个车上看到了一个标志，我不太认识。,Querying
1026,4,system,噢，那请问您是想要了解车标大全吗？,Inquiring
1026,5,user,那不是的，不是的，,Elaborating
1026,6,user,那个标志好像是关于化学品的。,Reformulating
1026,7,system,那请问您是想要了解化学品危险标识呢？还是安全标识呢？,Inquiring
1026,8,user,黄色的标志应该是危险标识吧。,Querying
1026,9,system,请问您想要了解化学品危险标识的图片吗？,Inquiring
1026,10,user,不用了。,Elaborating
1026,11,user,你为我提供一下危险化学品名录吧。,Querying
1026,12,system,好的，我这里为您找到了危险化学品名录，您可以点击下方进行观看。##<link##173740##link>##,Answering
1026,13,user,好的好的，非常感谢。,Assessing
1026,14,system,请问还有什么其他问题吗？,Checking
1026,15,user,这么多的危险化学品使用时有什么注意事项吗？,Querying
1026,16,system,有的有的关于危险化学品使用的注意事项，您可以看一下下方 ##<link##197686##link>##,Answering
1026,17,user,好的，谢谢你，我没有问题了。,Assessing
1026,18,system,不客气，祝你使用安全，再见。,Chitchat
1027,1,user,你好，在吗？,Chitchat
1027,2,system,在的，有什么可以帮您的吗？,Chitchat
1027,3,user,你这边能查汇率吧？,Querying
1027,4,system,是的，请问您想查询美元兑人民币吗？,Inquiring
1027,5,user,不是的。,Elaborating
1027,6,user,我想问一下欧元的汇率。,Reformulating
1027,7,system,1欧元兑换8.2643人民币 1EUR=8.2643CNY 1Euro = 8.2643Chinese Yuan Renminbi,Answering
1027,8,user,哦，好的，我知道了。,Assessing
1027,9,system,请问您还想了解一下2020年欧元汇率的走势吗？,Eliciting
1027,10,user,不用了。,Deciding
1027,11,user,我想再问一下美元的汇率。,Querying
1027,12,system,1美元兑换6.9115人民币 1USD=6.9115CNY 1US Dollar = 6.9115Chinese Yuan Renminbi,Answering
1027,13,user,噢，那么请问兑换外币该去哪里兑换？,Querying
1027,14,system,"看你换外币的量和用途。一般旅游就是去银行换一点,再到国外换一点,国外很多支持银联的ATM可以直接取外币,自动换算,收一笔手续费。",Answering
1027,15,user,那么请问青岛即墨区有兑换的地点吗？,Querying
1027,16,system,"个个银行总行应该都可以吧,中行总行那就可以,不过每人每天兑换的数量好像有要求",Answering
1027,17,user,好的，我没有问题了，谢谢。,Assessing
1028,1,user,你好，我还是有一些问题要问。,Chitchat
1028,2,system,好的，请问有什么可以帮你的吗？,Chitchat
1028,3,user,我突然对我戴的眼镜感兴趣了。,Querying
1028,4,system,哦，那请问您是想要了解近视眼镜的一些品牌吗？,Inquiring
1028,5,user,不是的。,Elaborating
1028,6,user,其实我想先咨询一下眼镜是谁发明的。,Querying
1028,7,system," 眼镜最早出现于1289年的意大利佛罗伦萨,据说是一位名叫阿尔马托的光学家和一位生活在比萨市的意大利人斯皮纳发明的。",Answering
1028,8,user,哦，原来他的起源已经这么早了呀。,Chitchat
1028,9,system,是的，请问您还想了解一下隐形眼镜是谁发明的吗？,Eliciting
1028,10,user,先不用了吧。,Deciding
1028,11,user,我想问一下，当今世界上戴眼镜的人数大概是多少？,Querying
1028,12,system,"全世界近视率已占总人口的1/5,全世界54亿人口中,近视睛占10亿多人。",Answering
1028,13,user,这个数据好可怕呀。,Chitchat
1028,14,system,是的，请问您还想了解一下中国有多少人戴眼镜吗？,Eliciting
1028,15,user,先不用了。,Deciding
1028,16,user,请问眼镜该怎样保养呢？,Querying
1028,17,system,"果螺丝松了,请及时拿到眼镜店拧紧,否则镜片很容易掉在地上打碎。 对于不同材料的框架眼镜,我们要采取不同的保养措施。",Answering
1028,18,user,那么眼镜回复有什么注意事项吗？你可以向我提供一下相关的文章。,Querying
1028,19,system,好的，那么在配眼镜的时候关于眼镜的一些挑选，您可以看一下下面的链接。##<link##197729##link>##,Answering
1028,20,user,谢谢你，我没有问题了。,Chitchat
1029,1,user,hello，在吗,Chitchat
1029,2,system,在的，请讲,Chitchat
1029,3,user,最近很无聊啊，想去看演唱会了,Querying
1029,4,system,那么你想了解2020年有哪些演唱会呢，还是在哪里买门票，或者先看看演唱会视频？,Inquiring
1029,5,user,先看看都有哪些演唱会吧,Elaborating
1029,6,system,主要有：周杰伦2020嘉年华世界巡回演唱会、JJ 林俊杰2020《圣所：WONDERLAND》世界巡回演唱会、My Love刘德华巡回演唱会、陈奕迅Fear and Dreams世界巡回演唱会、五月天《Just Rock It 蓝 BLUE》世界巡回演唱会、刘若英 [ 飞行日 ] 2020 巡回演唱会等等。,Answering
1029,7,user,其实我想听听国外歌手的,Reformulating
1029,8,system,主要有Avril Lavigne、Backstreet Boys、Khalid、Ruel、Tom Walker、YUNGBLUD、The 1975、ONE OK ROCK、米津玄师、King Gnu、Nightwish、玉置浩二、the pixies、The Birthday、女王蜂、Petrolz、Two Door Cinema Club、霉霉Taylor Swift、碧梨Billie Eilish哦。,Answering
1029,9,user,好多啊，他们中谁是4月份在上海这边有演唱会的,Querying
1029,10,system,艾薇儿会于4月27日在上海开演唱会哦,Answering
1029,11,user,她是哪个国家的歌手来着，美国吗,Querying
1029,12,system,艾薇儿·拉维尼（Avril Lavigne）是一名来自加拿大的著名唱作女歌手哦,Answering
1029,13,user,她的成名曲都有哪些,Querying
1029,14,system,《innocence》、《i love you》、《Complicated》、《girlfriend》、《i don't give》等等,Answering
1029,15,user,哇哦，我还听过她的歌呢！,Chitchat
1029,16,user,有她的演唱会视频吗,Querying
1029,17,system,"有的哦：1.##<link##174719##link>## 2.##<link##174720##link>##
3.##<link##174722##link>##",Answering
1029,18,user,太好了，我先去欣赏一下啦!,Assessing
1029,19,system,好的，祝你听歌愉快！,Chitchat
1030,1,user,你好，我有问题要问你。,Chitchat
1030,2,system,好的，请问有什么可以帮助你的吗？,Chitchat
1030,3,user,你查找一些关于电池的信息吗？,Querying
1030,4,system,请问您是想要了解电池充不进去电怎么修复吗？,Inquiring
1030,5,user,不是的。,Elaborating
1030,6,system,好的，那请麻烦您再重新表述一下吧。,Inquiring
1030,7,user,其实我想了解的是PPC6800薄电池。,Querying
1030,8,system,抱歉，我没有找到答案。,Answering
1030,9,user,能查到这种电池的参数吗？,Querying
1030,10,system, PPC应该指的是电池型号，6800指的是电池的容量。为6800毫安。,Answering
1030,11,user,那么你知道这种电池该从哪里购买吗？,Querying
1030,12,system,有的，您可以在下方的链接中点击购买。##<link##179845##link>##,Answering
1030,13,user,好的，谢谢你。,Assessing
1030,14,system,请问有其他问题吗？,Checking
1030,15,user, PPC软件该从哪里下载你知道吗？,Querying
1030,16,system,有的，您可以在下方的链接中下载。##<link##179870##link>##,Answering
1030,17,user,好的，非常感谢你，我没有问题了。,Assessing
1030,18,system,好的，祝您生活愉快，再见。,Chitchat
1031,1,user,你好，我有一些问题想要问。,Chitchat
1031,2,system,好的，请问有什么可以帮您的吗？,Chitchat
1031,3,user,请问你知道网速该怎么测吗？,Querying
1031,4,system,请问您是需要了解一些测网速的软件吗？,Inquiring
1031,5,user,是的，麻烦你为我介绍一款吧。,Elaborating
1031,6,system,好的，我找到了测速网、TrafficMonitor软件。,Answering
1031,7,user,那你可以给我他的下载链接吗？,Querying
1031,8,system,好的，我为您提供一下测速网的网址。##<link##181008##link>##,Answering
1031,9,user,好的，谢谢你。,Assessing
1031,10,system,请问还有其他问题吗？,Checking
1031,11,user,你知道珠海要哪个测速软件比较好吗？,Querying
1031,12,system,好的，您可以在中国电信广东网厅进行，测速链接如下。##<link##181024##link>##,Answering
1031,13,user,嗯，好的，非常感谢你，我去试一下。,Assessing
1031,14,system,请问您还有其他问题？,Checking
1031,15,user,没有了，谢谢你，谢谢你。,Deciding
1031,16,system,好的，再见。,Chitchat
1032,1,user,你好，我有一些问题想要问一下。,Chitchat
1032,2,system,好的，请问有什么可以帮您的吗？,Chitchat
1032,3,user,我最近想看一些情景喜剧了。,Querying
1032,4,system,那么请问您是想要了解中国室内的情景喜剧吗？,Inquiring
1032,5,user,是的，,Elaborating
1032,6,user,有一部非常经典的情景喜剧，你能帮我找一下吗？,Querying
1032,7,system,好的，我找到了情景喜剧炊事班的故事、编辑部的故事，我爱我家，家有儿女，武林外传等。,Answering
1032,8,user,好的，我想看家有儿女。,Querying
1032,9,system,请问您想看家有儿女的哪一部呢？,Inquiring
1032,10,user,看第1部吧。,Elaborating
1032,11,system,好的，我下面为您提供一下家有儿女第1部的观看链接，您可以直接点击链接观看。##<link##183523##link>##,Answering
1032,12,user,哦，好的，谢谢你。,Assessing
1032,13,system,不客气，请问您还想看家有儿女的第2部吗？,Eliciting
1032,14,user,先不了，我先把第1部看完。,Deciding
1032,15,user,我想问一下家有儿女中妈妈的扮演者是谁？,Querying
1032,16,system,家有儿女，妈妈刘梅的扮演者是著名演员宋丹丹。,Answering
1032,17,user,宋丹丹的现状如何呢？,Querying
1032,18,system,　宋丹丹在剧中饰演三位孩子的母亲，也是剧中的主要人物，随着这部电视剧的热播，宋丹丹也被观众们给称之为“国民母亲”，而在近日有消息传出，宋丹丹已经晋升为奶奶，家庭生活也是非常的和睦。,Answering
1032,19,user,好的，谢谢你，我没有问题了。,Assessing
1032,20,system,不客气，祝您生活愉快，再见。,Chitchat
1033,1,user,你好，请问可以咨询一些问题吗。,Chitchat
1033,2,system,好的，请问有什么可以帮您的吗？,Chitchat
1033,3,user,我媳妇儿怀孕了，所以我想咨询一下你。,Querying
1033,4,system,哦，那么请问您是想要了解怀孕初期吃什么好吗？,Inquiring
1033,5,user,不是的。,Elaborating
1033,6,user,你可以向我介绍一下顺胎吗？,Querying
1033,7,system,您是想要了解怀孕顺胎是什么意思吗？,Inquiring
1033,8,user,是的。,Elaborating
1033,9,system,抱歉，我没有找到答案。,Answering
1033,10,user,那你能向我解释一下胎位吗？,Querying
1033,11,system,请问您是想要了解怀孕的胎位图吗？,Inquiring
1033,12,user,哦，可以，你让我看看吧。,Elaborating
1033,13,system,好的，您可以点击下方的链接进行观看。##<link##184073##link>##,Answering
1033,14,user,哦，好的，谢谢你。,Assessing
1033,15,system,请问还有其他可以帮您的吗？,Checking
1033,16,user,我还想知道胎位不正有哪些危害？,Querying
1033,17,system,胎位不正是指胎儿在母体中的体位异常，胎位不正如果没有得到矫正，就会影响到正常的分娩，胎位不正的难产几率极高，对孕妇和胎儿的生命安全都有很大的威胁。,Answering
1033,18,user,好的，我知道了，没有问题了，谢谢。,Assessing
1033,19,system,不客气，祝您生活愉快，再见。,Chitchat
1034,1,user,你好啊，请问你可以帮助我吗？,Chitchat
1034,2,system,好的，请问你有什么问题呢？,Chitchat
1034,3,user,我想让自己变得更时尚一些。,Querying
1034,4,system,请问您想知道怎样让自己变得漂亮，有气质吗？,Inquiring
1034,5,user,嗯，不是的，我已经很漂亮了。,Elaborating
1034,6,user,我想查找一些时装秀。,Querying
1034,7,system,哦，请问您是想要了解时装秀基本步教学吗？,Inquiring
1034,8,user,也不是。,Elaborating
1034,9,user,可能我没说清楚吧，我想知道衡量一个时装秀的好坏有哪些指标吗？,Querying
1034,10,system,抱歉，这个我没有找到答案。,Answering
1034,11,user,哦，那有没有衡量一名模特的指标呢？,Querying
1034,12,system,这个确实是有的。模特标准包括:相貌标准、腿型标准、脸型标准、皮肤标准、手型标准等。,Answering
1034,13,user,哦，好吧，我知道了。,Assessing
1034,14,system,嗯，请问您还有其他问题吗？,Checking
1034,15,user,我想找找有没有一些比较热门的时装秀呢？,Querying
1034,16,system,比较热门的时装秀是米兰时装秀。2019米兰时装周最热门的大牌时装秀。,Answering
1034,17,user,噢，那有没有一些评价高的时装秀呢？,Querying
1034,18,system,巴黎时装周的时装秀知名度超级高,Answering
1034,19,user,那这种我能进现场观看吗？,Querying
1034,20,system," 时装周是不向大众开放,只有拿到邀请函的人才可以到现场观看。邀请函可以从服装品牌、时尚媒体和赞助商处获得。",Answering
1034,21,user,嗯，好的好的，我知道了。,Assessing
1034,22,system,请问你想了解在现场看时装秀的感受吗？,Eliciting
1034,23,user,可以啊，你向我介绍一下。,Deciding
1034,24,system,我觉得这就是你期待已久的环节了，当秀场音乐响起时，一场时尚盛宴就拉开帷幕了。若是一场超精心准备的秀，从秀场灯光到音乐，从背景布置到T台设计，都无不呼应着秀的主题。 ,Answering
1034,25,user,那么你能给我相关视频吗？我确实好期待呀。,Querying
